pdp_url,product_name,regular_price,brand,net_quantity,country_of_origin,description,care_instructions,material_composition,clothing_fit,images,color,breadcrumb,sku,size
https://www.westside.com/products/utsa-blue-floral-design-ethnic-pants-301011961?variant=44360041201717,Utsa Blue Floral Design Ethnic Pants,999.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301011961BLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301011961BLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301011961BLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301011961BLUE_2.jpg']",[],Home > Utsa Blue Floral Design Ethnic Pants,301011961001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-black-foliage-printed-straight-tunic-301007961?variant=44281225904181,Utsa Black Foliage Printed Straight Tunic,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Straight Fit,"['https://www.westside.com/cdn/shop/files/301007961BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301007961BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301007961BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301007961BLACK_4.jpg']",[],Home > Utsa Black Foliage Printed Straight Tunic,301007961001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-dusty-pink-leaf-printed-palazzos-301005960?variant=44348188753973,Utsa Dusty Pink Leaf Printed Palazzos,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301005960CORAL_3.jpg', 'https://www.westside.com/cdn/shop/files/301005960CORAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301005960CORAL_1.jpg', 'https://www.westside.com/cdn/shop/files/301005960CORAL_4.jpg']",[],Home > Utsa Dusty Pink Leaf Printed Palazzos,301005960001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/zuba-multicolour-floral-printed-palazzos-301007135?variant=44338977734709,Zuba Multicolour Floral Printed Palazzos,999.0,Zuba,1N,India,,Dry Clean,100% Modal,Regular Fit,"['https://www.westside.com/cdn/shop/files/301007135LIME_2.jpg', 'https://www.westside.com/cdn/shop/files/301007135LIME_1.jpg', 'https://www.westside.com/cdn/shop/files/301007135LIME_4.jpg', 'https://www.westside.com/cdn/shop/files/301007135LIME_3.jpg']",[],Home > Zuba Multicolour Floral Printed Palazzos,301007135001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-maroon-animal-printed-straight-cotton-kurta-301008463?variant=44280960712757,Utsa Maroon Animal Printed Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301008463MAROON_1.jpg', 'https://www.westside.com/cdn/shop/files/301008463MAROON_3.jpg', 'https://www.westside.com/cdn/shop/files/301008463MAROON_4.jpg', 'https://www.westside.com/cdn/shop/files/301008463MAROON_2.jpg']",[],Home > Utsa Maroon Animal Printed Straight Cotton Kurta,301008463001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-indigo-printed-straight-kurta-301004484?variant=44281224331317,Utsa Indigo Printed Straight Kurta,999.0,Utsa,1N,India,,Machine Wash,100% Viscose,Straight Fit,"['https://www.westside.com/cdn/shop/files/301004484INDIGO_2.jpg', 'https://www.westside.com/cdn/shop/files/301004484INDIGO_1.jpg', 'https://www.westside.com/cdn/shop/files/301004484INDIGO_3.jpg', 'https://www.westside.com/cdn/shop/files/301004484INDIGO_4.jpg']",[],Home > Utsa Indigo Printed Straight Kurta,301004484001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-brown-scenic-printed-cotton-blend-palazzos-301008835?variant=44294021283893,Utsa Brown Scenic Printed Cotton-Blend Palazzos,999.0,Utsa,1N,India,,Machine Wash,"85% Cotton, 15% Linen",Regular Fit,"['https://www.westside.com/cdn/shop/files/301008835BROWN_1.jpg', 'https://www.westside.com/cdn/shop/files/301008835BROWN_4.jpg', 'https://www.westside.com/cdn/shop/files/301008835BROWN_3.jpg', 'https://www.westside.com/cdn/shop/files/301008835BROWN_2.jpg']",[],Home > Utsa Brown Scenic Printed Cotton-Blend Palazzos,301008835001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-charcoal-leaf-printed-cotton-ethnic-pants-301006308?variant=44281223839797,Utsa Charcoal Leaf Printed Cotton Ethnic Pants,799.0,Utsa,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006308CHARCOAL_3.jpg', 'https://www.westside.com/cdn/shop/files/301006308CHARCOAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301006308CHARCOAL_4.jpg', 'https://www.westside.com/cdn/shop/files/301006308CHARCOAL_1.jpg']",[],Home > Utsa Charcoal Leaf Printed Cotton Ethnic Pants,301006308001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-multicolour-floral-printed-tunic-301006291?variant=44222799314997,Utsa Multicolour Floral Printed Tunic,999.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006291MULTICOLOR_2.jpg', 'https://www.westside.com/cdn/shop/files/301006291MULTICOLOR_1.jpg', 'https://www.westside.com/cdn/shop/files/301006291MULTICOLOR_3.jpg', 'https://www.westside.com/cdn/shop/files/301006291MULTICOLOR_4.jpg']",[],Home > Utsa Multicolour Floral Printed Tunic,301006291001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/zuba-multicolour-floral-design-cotton-blend-stole-301010453?variant=44381917806645,Zuba Multicolour Floral Design Cotton-Blend Stole,799.0,Zuba,1N,India,,Machine Wash,"80% Cotton, 20% Silk",The model is 5ft 7inches and is wearing a One-Size,"['https://www.westside.com/cdn/shop/files/301010453PINK_2.jpg', 'https://www.westside.com/cdn/shop/files/301010453PINK_1.jpg', 'https://www.westside.com/cdn/shop/files/301010453PINK_3.jpg']",[],Home > Zuba Multicolour Floral Design Cotton-Blend Stole,301010453001,[]
https://www.westside.com/products/utsa-charcoal-ikat-printed-palazzos-301000973?variant=44177391779893,Utsa Charcoal Ikat Printed Palazzos,899.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301000973BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301000973BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301000973BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301000973BLACK_4.jpg']",[],Home > Utsa Charcoal Ikat Printed Palazzos,301000973006,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-multicolour-chevron-printed-tunic-301000971?variant=44177390534709,Utsa Multicolour Chevron Printed Tunic,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301000971REDGREEN_2.jpg', 'https://www.westside.com/cdn/shop/files/301000971REDGREEN_4.jpg', 'https://www.westside.com/cdn/shop/files/301000971REDGREEN_3.jpg', 'https://www.westside.com/cdn/shop/files/301000971REDGREEN_1.jpg']",[],Home > Utsa Multicolour Chevron Printed Tunic,301000971001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-green-leaf-design-straight-cotton-kurta-301013647?variant=44369777164341,Utsa Green Leaf Design Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301013647GREEN_4.jpg', 'https://www.westside.com/cdn/shop/files/301013647GREEN_2.jpg', 'https://www.westside.com/cdn/shop/files/301013647GREEN_1.jpg', 'https://www.westside.com/cdn/shop/files/301013647GREEN_3.jpg']",[],Home > Utsa Green Leaf Design Straight Cotton Kurta,301013647001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-blue-floral-design-straight-cotton-kurta-301012908?variant=44369778311221,Utsa Blue Floral Design Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301012908ICEBLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301012908ICEBLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301012908ICEBLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301012908ICEBLUE_2.jpg']",[],Home > Utsa Blue Floral Design Straight Cotton Kurta,301012908001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-teal-botanical-printed-ethnic-pants-300999890?variant=44178166480949,Utsa Teal Botanical Printed Ethnic Pants,999.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/300999890TEAL_4.jpg', 'https://www.westside.com/cdn/shop/files/300999890TEAL_2.jpg', 'https://www.westside.com/cdn/shop/files/300999890TEAL_3.jpg', 'https://www.westside.com/cdn/shop/files/300999890TEAL_1.jpg']",[],Home > Utsa Teal Botanical Printed Ethnic Pants,300999890001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/vark-red-brocade-design-blouse-301003718?variant=44177401348149,Vark Red Brocade Design Blouse,999.0,Vark,1N,India,,Machine Wash,"86% Polyester, 14% Metallised Fiber",Regular Fit,"['https://www.westside.com/cdn/shop/files/301003718001_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/301003718RED_3.jpg', 'https://www.westside.com/cdn/shop/files/301003718RED_1.jpg', 'https://www.westside.com/cdn/shop/files/301003718RED_4.jpg', 'https://www.westside.com/cdn/shop/files/301003718RED_2.jpg']","['Red', 'Blue', 'Green']",Home > Vark Red Brocade Design Blouse,301003718001,"['XXS', 'XS', 'S', 'M', 'L']"
https://www.westside.com/products/utsa-white-floral-patterned-ethnic-pants-301012617?variant=44360041300021,Utsa White Floral Patterned Ethnic Pants,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301012617NATURAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301012617NATURAL_4.jpg', 'https://www.westside.com/cdn/shop/files/301012617NATURAL_3.jpg', 'https://www.westside.com/cdn/shop/files/301012617NATURAL_1.jpg']",[],Home > Utsa White Floral Patterned Ethnic Pants,301012617001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-multicolour-foliage-design-cotton-palazzos-301011960?variant=44360388542517,Utsa Multicolour Foliage Design Cotton Palazzos,999.0,Utsa,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301011960CREAM_1.jpg', 'https://www.westside.com/cdn/shop/files/301011960CREAM_2.jpg', 'https://www.westside.com/cdn/shop/files/301011960CREAM_3.jpg', 'https://www.westside.com/cdn/shop/files/301011960CREAM_4.jpg']",[],Home > Utsa Multicolour Foliage Design Cotton Palazzos,301011960001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-green-floral-design-high-rise-ethnic-pants-300999762?variant=44092082094133,Utsa Green Floral Design High-Rise Ethnic Pants,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/300999762GREEN_4.jpg', 'https://www.westside.com/cdn/shop/files/300999762GREEN_2.jpg', 'https://www.westside.com/cdn/shop/files/300999762001_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/300999762GREEN_1.jpg', 'https://www.westside.com/cdn/shop/files/300999762GREEN_3.jpg']","['Green', 'Yellow']",Home > Utsa Green Floral Design High-Rise Ethnic Pants,300999762001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/bombay-paisley-navy-knit-textured-cotton-shirt-301004627?variant=44227436085301,Bombay Paisley Navy Knit-Textured Cotton Shirt,799.0,Bombay Paisley,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301004627BLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301004627BLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301004627BLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301004627BLUE_2.jpg']",[],Home > Bombay Paisley Navy Knit-Textured Cotton Shirt,301004627001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/utsa-green-checks-printed-straight-cotton-kurta-301014113?variant=44339108773941,Utsa Green Checks Printed Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301014113GREEN_1.jpg', 'https://www.westside.com/cdn/shop/files/301014113GREEN_4.jpg', 'https://www.westside.com/cdn/shop/files/301014113GREEN_2.jpg', 'https://www.westside.com/cdn/shop/files/301014113GREEN_3.jpg']",[],Home > Utsa Green Checks Printed Straight Cotton Kurta,301014113001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/diza-black-striped-high-rise-cotton-ethnic-pants-301005933?variant=44227434250293,Diza Black Striped High-Rise Cotton Ethnic Pants,999.0,Diza,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301005933BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301005933BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301005933BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301005933BLACK_1.jpg']",[],Home > Diza Black Striped High-Rise Cotton Ethnic Pants,301005933001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-off-white-kantha-stitch-cotton-blend-tunic-301005578?variant=44280991121461,Utsa Off-White Kantha Stitch Cotton-Blend Tunic,999.0,Utsa,1N,India,,Machine Wash,"85% Cotton, 15% Flax",Regular Fit,"['https://www.westside.com/cdn/shop/files/301005578NATURAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301005578NATURAL_4.jpg', 'https://www.westside.com/cdn/shop/files/301005578NATURAL_1.jpg', 'https://www.westside.com/cdn/shop/files/301005578NATURAL_3.jpg']",[],Home > Utsa Off-White Kantha Stitch Cotton-Blend Tunic,301005578001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/vark-lime-green-embellished-halter-neck-top-300998987?variant=44177412948021,Vark Lime Green Embellished Halter-Neck Top,999.0,Vark,1N,India,,Machine Wash,100% Polyester,Regular Fit,"['https://www.westside.com/cdn/shop/files/300998987LIME_2.jpg', 'https://www.westside.com/cdn/shop/files/300998987LIME_4.jpg', 'https://www.westside.com/cdn/shop/files/300998987LIME_3.jpg', 'https://www.westside.com/cdn/shop/files/300998987LIME_1.jpg']",[],Home > Vark Lime Green Embellished Halter-Neck Top,300998987001,"['XXS', 'XS', 'S', 'M', 'L']"
https://www.westside.com/products/bombay-paisley-off-white-high-rise-cotton-blend-pants-301009425?variant=44347689566261,Bombay Paisley Off-White High-Rise Cotton-Blend Pants,999.0,Bombay Paisley,1N,India,,Machine Wash,"88% Cotton, 12% Flax",Regular Fit,"['https://www.westside.com/cdn/shop/files/301009425OFFWHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301009425OFFWHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301009425OFFWHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301009425OFFWHITE_4.jpg']",[],Home > Bombay Paisley Off-White High-Rise Cotton-Blend Pants,301009425001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/utsa-taupe-solid-palazzos-301014548?variant=44406225109045,Utsa Taupe Solid Palazzos,799.0,Utsa,1N,India,,Machine Wash,"80% Viscose, 20% Polyester",Regular Fit,"['https://www.westside.com/cdn/shop/files/301014548TAUPE_1.jpg', 'https://www.westside.com/cdn/shop/files/301014548TAUPE_3.jpg', 'https://www.westside.com/cdn/shop/files/301014548TAUPE_2.jpg', 'https://www.westside.com/cdn/shop/files/301014548TAUPE_4.jpg']",[],Home > Utsa Taupe Solid Palazzos,301014548001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/diza-dark-brown-solid-palazzos-301005797?variant=44283069857845,Diza Dark Brown Solid Palazzos,799.0,Diza,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301005797DARKBROWN_4.jpg', 'https://www.westside.com/cdn/shop/files/301005797DARKBROWN_2.jpg', 'https://www.westside.com/cdn/shop/files/301005797DARKBROWN_1.jpg', 'https://www.westside.com/cdn/shop/files/301005797DARKBROWN_3.jpg']",[],Home > Diza Dark Brown Solid Palazzos,301005797001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-grey-floral-printed-palazzos-301004984?variant=44222794268725,Utsa Grey Floral Printed Palazzos,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301004984GREY_4.jpg', 'https://www.westside.com/cdn/shop/files/301004984GREY_2.jpg', 'https://www.westside.com/cdn/shop/files/301004984001_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/301004984GREY_3.jpg', 'https://www.westside.com/cdn/shop/files/301004984GREY_1.jpg']","['Yellow', 'Grey']",Home > Utsa Grey Floral Printed Palazzos,301004984001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/bombay-paisley-indigo-floral-design-high-rise-pants-301012854?variant=44370137940021,Bombay Paisley Indigo Floral Design High-Rise Pants,999.0,Bombay Paisley,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301012854INDIGO_1.jpg', 'https://www.westside.com/cdn/shop/files/301012854INDIGO_3.jpg', 'https://www.westside.com/cdn/shop/files/301012854INDIGO_2.jpg', 'https://www.westside.com/cdn/shop/files/301012854INDIGO_4.jpg']",[],Home > Bombay Paisley Indigo Floral Design High-Rise Pants,301012854001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/bombay-paisley-brown-printed-high-rise-cotton-trousers-301004453?variant=44239813705781,Bombay Paisley Brown Printed High-Rise Cotton Trousers,999.0,Bombay Paisley,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301004453BROWN_4.jpg', 'https://www.westside.com/cdn/shop/files/301004453BROWN_3.jpg', 'https://www.westside.com/cdn/shop/files/301004453BROWN_2.jpg', 'https://www.westside.com/cdn/shop/files/301004453BROWN_1.jpg']",[],Home > Bombay Paisley Brown Printed High-Rise Cotton Trousers,301004453001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/utsa-red-ikat-printed-ethnic-cotton-blend-tunic-301000247?variant=44155742715957,Utsa Red Ikat Printed Ethnic Cotton-Blend Tunic,999.0,Utsa,1N,India,,Machine Wash,"85% Cotton, 15% Flex",Regular Fit,"['https://www.westside.com/cdn/shop/files/301000247001_2.jpg', 'https://www.westside.com/cdn/shop/files/301000247RED_2.jpg', 'https://www.westside.com/cdn/shop/files/301000247RED_4.jpg', 'https://www.westside.com/cdn/shop/files/301000247RED_1.jpg', 'https://www.westside.com/cdn/shop/files/301000247RED_3.jpg']",['Black'],Home > Utsa Red Ikat Printed Ethnic Cotton-Blend Tunic,301000247001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-light-peach-printed-straight-cotton-kurta-301013055?variant=44348194750517,Utsa Light Peach Printed Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301013055PEACH_4.jpg', 'https://www.westside.com/cdn/shop/files/301013055PEACH_1.jpg', 'https://www.westside.com/cdn/shop/files/301013055PEACH_2.jpg', 'https://www.westside.com/cdn/shop/files/301013055PEACH_3.jpg']",[],Home > Utsa Light Peach Printed Straight Cotton Kurta,301013055001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-dusty-pink-checks-printed-straight-cotton-kurta-301014114?variant=44360476459061,Utsa Dusty Pink Checks Printed Straight Cotton Kurta,699.0,Utsa,1N,India,,Machine Wash,100% Cotton,Straight Fit,"['https://www.westside.com/cdn/shop/files/301014114DUSTYPINK_1.jpg', 'https://www.westside.com/cdn/shop/files/301014114DUSTYPINK_3.jpg', 'https://www.westside.com/cdn/shop/files/301014114DUSTYPINK_2.jpg', 'https://www.westside.com/cdn/shop/files/301014114DUSTYPINK_4.jpg']",[],Home > Utsa Dusty Pink Checks Printed Straight Cotton Kurta,301014114001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-multicolour-chevron-printed-palazzos-301000973?variant=44177395712053,Utsa Multicolour Chevron Printed Palazzos,899.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301000973REDGREEN_3.jpg', 'https://www.westside.com/cdn/shop/files/301000973REDGREEN_1.jpg', 'https://www.westside.com/cdn/shop/files/301000973REDGREEN_4.jpg', 'https://www.westside.com/cdn/shop/files/301000973REDGREEN_2.jpg']",[],Home > Utsa Multicolour Chevron Printed Palazzos,301000973001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-mustard-foliage-pattern-palazzos-301011912?variant=44317293772853,Utsa Mustard Foliage Pattern Palazzos,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301011912MUSTARD_4.jpg', 'https://www.westside.com/cdn/shop/files/301011912MUSTARD_1.jpg', 'https://www.westside.com/cdn/shop/files/301011912MUSTARD_3.jpg', 'https://www.westside.com/cdn/shop/files/301011912MUSTARD_2.jpg']",[],Home > Utsa Mustard Foliage Pattern Palazzos,301011912001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/utsa-aqua-solid-palazzos-301014549?variant=44406224453685,Utsa Aqua Solid Palazzos,799.0,Utsa,1N,India,,Machine Wash,"80% Viscose, 20% Polyester",Regular Fit,"['https://www.westside.com/cdn/shop/files/301014549AQUA_3.jpg', 'https://www.westside.com/cdn/shop/files/301014549AQUA_4.jpg', 'https://www.westside.com/cdn/shop/files/301014549AQUA_1.jpg', 'https://www.westside.com/cdn/shop/files/301014549AQUA_2.jpg']",[],Home > Utsa Aqua Solid Palazzos,301014549001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/vark-beige-floral-printed-ethnic-top-301006821?variant=44293320212533,Vark Beige Floral Printed Ethnic Top,999.0,Vark,1N,India,,Machine Wash,100% Polyester,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006821OFFWHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301006821OFFWHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301006821OFFWHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301006821OFFWHITE_1.jpg']",[],Home > Vark Beige Floral Printed Ethnic Top,301006821001,"['XXS', 'XS', 'S', 'M', 'L']"
https://www.westside.com/products/utsa-purple-botanical-design-cotton-blend-straight-kurta-301002751?variant=44128467386421,Utsa Purple Botanical Design Cotton-Blend Straight Kurta,699.0,Utsa,1N,India,,Machine Wash,"91% Cotton, 9% Polyester",Straight Fit,"['https://www.westside.com/cdn/shop/files/301002751MAROON_2.jpg', 'https://www.westside.com/cdn/shop/files/301002751MAROON_4.jpg', 'https://www.westside.com/cdn/shop/files/301002751MAROON_3.jpg', 'https://www.westside.com/cdn/shop/files/301002751MAROON_1.jpg']",[],Home > Utsa Purple Botanical Design Cotton-Blend Straight Kurta,301002751001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/bombay-paisley-black-printed-cotton-crop-top-301004476?variant=44222805835829,Bombay Paisley Black Printed Cotton Crop Top,799.0,Bombay Paisley,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301004476BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301004476BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301004476BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301004476BLACK_1.jpg']",[],Home > Bombay Paisley Black Printed Cotton Crop Top,301004476001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/zuba-black-botanical-design-stole-301005966?variant=44239839690805,Zuba Black Botanical Design Stole,799.0,Zuba,1N,India,,Dry Clean,100% Viscose,Model is 5ft 7inches and wearing a size S,"['https://www.westside.com/cdn/shop/files/301005966BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301005966BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301005966BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301005966BLACK_4.jpg']",[],Home > Zuba Black Botanical Design Stole,301005966001,[]
https://www.westside.com/products/zuba-dusty-pink-botanical-design-stole-301005967?variant=44239832743989,Zuba Dusty Pink Botanical Design Stole,799.0,Zuba,1N,India,,Dry Clean,100% Viscose,Model is 5ft 7inches and wearing a size S,"['https://www.westside.com/cdn/shop/files/301005967RED_1.jpg', 'https://www.westside.com/cdn/shop/files/301005967RED_3.jpg', 'https://www.westside.com/cdn/shop/files/301005967RED_2.jpg', 'https://www.westside.com/cdn/shop/files/301005967RED_4.jpg']",[],Home > Zuba Dusty Pink Botanical Design Stole,301005967001,[]
https://www.westside.com/products/utsa-navy-abstract-printed-high-rise-palazzos-300995367?variant=44092076982325,Utsa Navy Abstract Printed High-Rise Palazzos,799.0,Utsa,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/300995367NAVY_4.jpg', 'https://www.westside.com/cdn/shop/files/300995367NAVY_1.jpg', 'https://www.westside.com/cdn/shop/files/300995367NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/300995367NAVY_2.jpg']",[],Home > Utsa Navy Abstract Printed High-Rise Palazzos,300995367001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/zuba-dusty-pink-floral-patterned-cotton-blend-dupatta-301014930?variant=44380889415733,Zuba Dusty Pink Floral Patterned Cotton-Blend Dupatta,799.0,Zuba,1N,India,,Machine Wash,"80% Cotton, 20% Silk",The product in the image is a One-Size,"['https://www.westside.com/cdn/shop/files/301014930PINK_3.jpg', 'https://www.westside.com/cdn/shop/files/301014930PINK_2.jpg']",[],Home > Zuba Dusty Pink Floral Patterned Cotton-Blend Dupatta,301014930001,[]
https://www.westside.com/products/utsa-off-white-anar-design-cotton-palazzos-301008468?variant=44336326934581,Utsa Off-White Anar Design Cotton Palazzos,999.0,Utsa,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301008468NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/301008468NAVY_2.jpg', 'https://www.westside.com/cdn/shop/files/301008468NAVY_4.jpg', 'https://www.westside.com/cdn/shop/files/301008468NAVY_1.jpg']",[],Home > Utsa Off-White Anar Design Cotton Palazzos,301008468001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/zuba-blue-printed-high-rise-cotton-blend-ethnic-pants-300998994?variant=44177417371701,Zuba Blue Printed High-Rise Cotton-Blend Ethnic Pants,999.0,Zuba,1N,India,,Machine Wash,"74% Cotton, 26% Silk",Regular Fit,"['https://www.westside.com/cdn/shop/files/300998994BLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/300998994BLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/300998994BLUE_2.jpg', 'https://www.westside.com/cdn/shop/files/300998994BLUE_1.jpg']",[],Home > Zuba Blue Printed High-Rise Cotton-Blend Ethnic Pants,300998994001,"['S', 'M', 'L', 'XL', 'XXL']"
