pdp_url,product_name,regular_price,price_was,percentage_discount,product_description,breadcrumb,rating,review,image,alchole_percentage,ingredient,allergens,alchol_by_volume,instock,nutritions
https://www.gall.nl/cune-afrutado-wit-75cl-450979.html,Cune Afrutado,7.99,,,"Licht zoete witte Rioja gemaakt van 85% viura en 15% garnacha blanca. Met perzik, nectarine en acacia. Je serveert hem als aperitief, of in combinatie met tapas. Dankzij zijn zoetje ook geschikt bij pittige gerechten met Spaanse peper of juist bij kruidige gerechten met specerijen.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.7,7,https://static.gall.nl/images/IMG_1943272_500.png,12%,Ingrediënten: Druiven. Gebotteld onder beschermende atmosfeer.,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '327 Kilojoule (79 Kilocalorie)', 'Suikers': '1.61 Gram', 'Eiwitten': '0.2 Gram', 'Vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Zout': '0.01 Gram', 'Koolhydraten': '3.3 Gram'}"
https://www.gall.nl/ironstone-reserve-rous-vineyard-ancient-vine-rood-75cl-166251.html,Ironstone Reserve Rous Vineyard Ancient Vine,29.99,,,Het nummer 110 dat je op het etiket van deze wijn ziet staan verandert jaarlijks en is een verwijzing naar de leeftijd van de druivenstokken. Heerlijke wijn bij een stoofpot.,Home > Wijn > Rode wijn > Soepele rode wijn,5.0,1,https://static.gall.nl/images/IMG_2029818_500.png,"14,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '335 Kilojoule (80 Kilocalorie)', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Koolhydraten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '0 Gram'}"
https://www.gall.nl/hoeve-nekum-pinot-noir-rose-rose-75cl-452688.html,Hoeve Nekum Pinot Noir Rose,11.99,,,"Deze Nederlandse rosé wordt gemaakt van 100% pinot noir. Hij is afkomstig uit de beschermde oorsprongsbenaming Mergelland, gelegen in het uiterste zuiden van Limburg. De wijn is droog en fruitig met frambozen, rode kersen en aardbeien. Serveer hem bij salades, gerookte vis of bij schaal- en schelpdieren.",Home > Wijn > Rosé wijn,5.0,1,https://static.gall.nl/images/IMG_2045516_500.png,12%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '365 Kilojoule (87 Kilocalorie)', 'Vetzuren, totaal verzadigd': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Koolhydraten': '3 Gram', 'Suikers': '3 Gram'}"
https://www.gall.nl/1000-stories-bourbon-barrel-aged-zinfandel-rood-75cl-147753.html,1000 Stories Bourbon Barrel Aged Zinfandel,16.65,,,"Californische zinfandel gerijpt op gebruikte bourbonvaten. Je ontdekt zwarte kersen, bessenjam, aardse tonen, steranijs, kardemom en crème brûlée. Stoer en krachtig met veel karakter.",Home > Wijn > Rode wijn > Soepele rode wijn,4.6,80,https://static.gall.nl/images/IMG_308296_500.png,"14,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram', 'Suikers': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Koolhydraten': '0 Gram'}"
https://www.gall.nl/domaine-la-negly-asterides-blanc-wit-75cl-462268.html,Domaine la Négly Astérides Blanc,11.99,,,"Deze wijn van het Chateau de la Negly uit de Languedoc bestaat voor 50% uit chardonnay, 30% grenache blanc en 20% sauvignon blanc. Je ruikt en proeft bloesem, mango en frisse passievrucht. Lekker bij de borrel, een salade met vis, gegrilde coquilles of mosselen ‘à la provençale’.",Home > Wijn > Witte wijn > Fruitige witte wijn,,,https://static.gall.nl/images/IMG_2251811_500.png,13%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten; zuurteregelaars: bevat appelzuur en/of wijnsteenzuur; antioxidant: ascorbinezuur; stabilisator: metawijnsteenzuur.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '328 Kilojoule (79 Kilocalorie)', 'Suikers': '0.5 Gram', 'Koolhydraten': '0.9 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram'}"
https://www.gall.nl/argento-organic-pinot-grigio-wit-75cl-445851.html,Argento Organic Pinot Grigio,9.29,,,Argentijnse biologisch gecertificeerde pinot grigio afkomstig uit Lujan de Cuyo. Elegant en bloemig met tropisch fruit en perzik. Schenk hem als aperitief of in combinatie met gerechten met vis of schaal- en schelpdieren. Ook heerlijk om te serveren bij Italiaanse voorgerechten of pasta met zalm.,Home > Wijn > Witte wijn > Fruitige witte wijn,,,https://static.gall.nl/images/IMG_1830872_500.png,"13,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Koolhydraten': '0 Gram', 'Zout': '0 Gram', 'Suikers': '0 Gram', 'Eiwitten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram'}"
https://www.gall.nl/van-loveren-absolute-zero-nectar-rose-rose-75cl-456195.html,Van Loveren Absolute Zero Nectar Rose,9.29,,,"De term Absolute Zero slaat op het alcoholpercentage van deze Zuid-Afrikaanse mousserende wijn: 0,0%. Het woord Nectar laat ons weten dat we te maken hebben met de zoete variant. De wijn wordt gedealcoholiseerd. Dat wil zeggen dat de alcohol eruit onttrokken wordt. Je proeft honing, vers fruit en nougat.",Home > Alcoholvrij > Mousserend,5.0,1,https://static.gall.nl/images/IMG_2047804_500.png,0%,Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '60 Kilojoule (14 Kilocalorie)', 'Koolhydraten': '1.2 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Suikers': '0.5 Gram', 'Vetzuren, totaal verzadigd': '0 Gram'}"
https://www.gall.nl/altano-tinto-rewilding-rood-75cl-445010.html,Altano Tinto rewilding,8.99,,,"Douro blend van touriga franca, tinta roriz (tempranillo) en tinta barroca. Stevige rode wijn met een volle body. Je proeft rijp zwart fruit, wilde bloemen en krachtige tannines. Serveer hem bij stoofschotels, gegrild rood vlees of spareribs. Ook geschikt bij vegetarische gerechten met specerijen.",Home > Wijn > Rode wijn > Soepele rode wijn,3.8,5,https://static.gall.nl/images/IMG_1675130_500.png,"13,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Suikers': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Koolhydraten': '0 Gram', 'Zout': '0 Gram'}"
https://www.gall.nl/domaine-la-negly-asterides-rose-rose-75cl-462292.html,Domaine la Négly Astérides Rosé,11.99,,,"Deze wijn van het Chateau de la Negly uit de Languedoc bestaat voor 40% uit merlot, 30% grenache gris en 30% syrah. De geur is intens met grapefruit en ander citrusfruit. Lekker op het terras met een salade of kleine hapjes. Ook perfect bij fruit de mer.",Home > Wijn > Rosé wijn,,,https://static.gall.nl/images/IMG_2251813_500.png,"12,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten; zuurteregelaars: bevat appelzuur en/of wijnsteenzuur; antioxidant: ascorbinezuur.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '328 Kilojoule (79 Kilocalorie)', 'Vetten': '0 Gram', 'Zout': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '0.9 Gram', 'Suikers': '0.25 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/faustino-i-gran-reserva-rood-75cl-143553.html,Faustino I Gran Reserva,19.99,,,"Uitzonderlijke Gran Reserva die alleen in de beste oogstjaren wordt gemaakt. Complex met rijpingstonen dankzij een houtrijping van maar liefst 38 maanden. Daarna rijpt deze Rioja nog meer dan 3 jaar op de bodega, voordat hij wordt vrijgegeven. Heerlijk bij lamsvlees, Jamón Ibérico of côte de boeuf.",Home > Wijn > Rode wijn > Stevige rode wijn,4.7,145,https://static.gall.nl/images/IMG_2379658_500.png,"13,5%",Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '89 Kilocalorie (372 Kilojoule)', 'Vetten': '0 Gram', 'Koolhydraten': '2.5 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Eiwitten': '0.2 Gram', 'Suikers': '0.06 Gram', 'Zout': '0.021 Gram'}"
https://www.gall.nl/affresco-rosato-rose-75cl-461172.html,Affresco Rosato,6.65,,,"De Affresco Rosato is een rosé gemaakt van 50% nero d’avola, 25% merlot en 25% syrah. De lokale nero d’avola zorgt voor stevigheid, merlot maakt hem wat zachter en syrah fruitig en kruidig. Het is een fijne rosé; die doet denken aan tropisch fruit en framboos. Lekker bij gegrilde groenen en vis.",Home > Wijn > Rosé wijn,,,https://static.gall.nl/images/IMG_2228252_500.png,"12,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten; stabilisator: arabische gom. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '310 Kilojoule (74 Kilocalorie)', 'Koolhydraten': '1 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '0.4 Gram'}"
https://www.gall.nl/canti-pinot-grigio-friuli-rose-75cl-452572.html,Canti Pinot Grigio Friuli,9.29,,,"Ramato is de benaming van deze wijn, die ergens in het midden zit van een witte wijn en een rosé. Hij wordt gemaakt van 100% pinot grigio. Deze roze druif kan door middel van schilcontact een zeer licht gekleurde rosé opleveren. Het Italiaanse antwoord op de lichtgekleurde rosé uit de Provence. ",Home > Wijn > Rosé wijn,4.0,2,https://static.gall.nl/images/IMG_1973683_500.png,13%,Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '304 Kilojoule (73 Kilocalorie)', 'Koolhydraten': '0 Gram', 'Suikers': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram', 'Zout': '0 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/ch%C3%A2teau-la-negly-la-c%C3%B4te-rood-75cl-456233.html,Château la Négly la Côte,13.29,,,"De naam La Côte is een verwijzing naar de hellingen van het Massif de la Clape. Hier in het zuiden van Frankrijk staan de druiven aangeplant op een kalkrijke kleibodem. Deze rode wijn is een blend van gelijke delen syrah, grenache, carignan en mourvèdre. Zacht en elegant met cassis, zwarte peper en zoethout.",Home > Wijn > Rode wijn > Stevige rode wijn,4.3,3,https://static.gall.nl/images/IMG_2047789_500.png,14%,Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,75CL,True,{'Energie': '336 Kilojoule (80 Kilocalorie)'}
https://www.gall.nl/eco-balance-chardonnay-wit-75cl-461512.html,Eco Balance Chardonnay,7.29,,,"Biologische chardonnay uit Chili. Prettige geur van citrusvruchten en ananas. Volle maar ook frisse smaak. Lekker bij visgerechten, romige kaas maar ook bij ravioli met pompoen of gerechten met kip.",Home > Wijn > Witte wijn > Fruitige witte wijn,,,https://static.gall.nl/images/IMG_2239963_500.png,13%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '80 Kilocalorie (335 Kilojoule)', 'Suikers': '0.342 Gram', 'Koolhydraten': '2 Gram'}"
https://www.gall.nl/torres-celeste-verdejo-magnum-wit-150-cl-457590.html,Torres Celeste Verdejo Magnum,19.99,,,"De beroemde Spaanse producent Torres komt oorspronkelijk uit Catalunya, maar beschikt over wijngaarden in heel Spanje. Deze Rueda wordt gemaakt van verdejo-druiven afkomstig van hun domein Pago del Cielo. Hij is fruitig, aromatisch en toegankelijk met appel, venkel en mango. Op magnumformaat.",Home > Wijn > Witte wijn > Fruitige witte wijn,,,https://static.gall.nl/images/IMG_2076586_500.png,13%,Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,150 CL,True,"{'Energie': '74 Kilocalorie (314 Kilojoule)', 'Suikers': '0 Gram', 'Koolhydraten': '0 Gram', 'Eiwitten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram', 'Zout': '0 Gram'}"
https://www.gall.nl/cave-de-tain-crozes-hermitage-rood-75cl-421618.html,Cave de Tain Crozes Hermitage,18.29,,,"In de noordelijke Rhône speelt de lokale coöperatie Cave de Tain een belangrijke rol. In de appellatie Crozes-Hermitage zijn ze zelfs verantwoordelijk voor de helft van de productie. Deze 100% syrah is fruitig met cassis, frambozen en peper. Heerlijk bij gerechten uit de Midden-Oosterse keuken.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_1085821_500.png,"12,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten; sacharose, zuurteregelaar: wijnsteenzuur; stabilisator: arabische gom; geconcentreerde druivenmost, koolstofdioxide. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '79 Kilocalorie (328 Kilojoule)', 'Suikers': '0.2 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Eiwitten': '0 Gram', 'Koolhydraten': '0.9 Gram', 'Zout': '0 Gram'}"
https://www.gall.nl/raymond-r-collection-chardonnay-wit-75cl-107417.html,Raymond R Collection Chardonnay,15.99,,,"Licht romige Californische chardonnay met witte bloesem, citroen en slechts een tikje vanille. Terroir-wijn waarbij je de bodemgesteldheid terugproeft in je glas.",Home > Wijn > Witte wijn > Volle witte wijn,3.9,13,https://static.gall.nl/images/IMG_682277_500.png,"14,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '0 Gram', 'Suikers': '0 Gram'}"
https://www.gall.nl/mountain-vineyards-sauvignon-blanc-bag-in-box-wit-150cl-450928.html,Mountain Vineyards Sauvignon Blanc Bag in Box,9.99,,,"Zuid-Afrikaanse sauvignon blanc in de uitgesproken Nieuw-Zeelandse stijl. Verkwikkend en licht met knallend frisse limoen, gras, passievrucht en kiwi. Schenk hem goed gekoeld als aperitief of in combinatie met een poké bowl, bij sushi of lichte bereidingen van schaal- en schelpdieren.",Home > Wijn > Witte wijn > Frisse witte wijn,5.0,1,https://static.gall.nl/images/IMG_1913144_500.png,12%,"Ingrediënten: Druiven, koolstofdioxide, geconcentreerde druivenmost, conserveringsmiddel: sulfieten; zuurteregelaar: melkzuur; stabilisator: carboxymethylcellulose. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,150CL,True,"{'Energie': '289 Kilojoule (70 Kilocalorie)', 'Koolhydraten': '0.2 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '0.2 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/adam-gewurztraminer-reserve-wit-75cl-149063.html,Adam Gewurztraminer Réserve,14.79,,,"Gewurztraminer is sterk aromatisch: over the top en zwaar geparfumeerd met tonen van rozen, lychee, muskaatdruiven en kerrie. Heerlijk bij pittige gerechten of in combinatie met Münster-kaas.",Home > Wijn > Witte wijn > Volle witte wijn,4.5,38,https://static.gall.nl/images/IMG_681024_500.png,13%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten; stabilisator: metawijnsteenzuur.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '299.94 Kilojoule (77.82 Kilocalorie)', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '15.8 Gram', 'Vetten': '0 Gram', 'Zout': '0 Gram', 'Koolhydraten': '15.8 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/m.-chapoutier-viognier-collines-rhodaniennes-bio-wit-75cl-459895.html,M. Chapoutier Viognier Collines Rhodaniennes BIO,16.99,,,"Collines Rhodaniennes is een IGP uit de noordelijke Rhône, gelegen aan de oostkant van de Rhône, tegenover Condrieu. Deze 100% viognier kan je daarom gerust zien als een baby-Condrieu. Frisser en eleganter, maar nog altijd bloemig met abrikozen en milde zuren. Heerlijk bij coquille, krab of Aziatische gerechten.",Home > Wijn > Witte wijn > Fruitige witte wijn,,,https://static.gall.nl/images/IMG_2171037_500.png,"12,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '328 Kilojoule (79 Kilocalorie)', 'Zout': '0 Gram', 'Suikers': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Koolhydraten': '0.9 Gram'}"
https://www.gall.nl/piccini-collezione-privata-rosso-toscana-rood-75cl-456772.html,Piccini Collezione Privata Rosso Toscana,9.29,,,"De naam van deze wijn Collezione Privata betekent letterlijk ‘privécollectie’. Hij wordt dan ook gemaakt van 40% merlot, 20% cabernet sauvignon, 20% syrah en 20% sangiovese. Iedere wijn rijpt apart op eikenhouten vaten. Daarna wordt de perfecte blend gemaakt. Je proeft rijpe pruimen, specerijen en chocola.",Home > Wijn > Rode wijn > Soepele rode wijn,4.0,4,https://static.gall.nl/images/IMG_2061152_500.png,"13,5%","Ingrediënten: Druiven, geconcentreerde druivenmost, stabilisatoren: bevat arabische gom en/of kaliumpolyaspartaat; conserveringsmiddel: sulfieten. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '82 Kilocalorie (343 Kilojoule)', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0.1 Gram', 'Koolhydraten': '2.1 Gram', 'Suikers': '1.2 Gram'}"
https://www.gall.nl/koyle-royale-cabernet-sauvignon-rood-75cl-162205.html,Koyle Royale Cabernet Sauvignon,22.99,,,"Op 450 meter boven zeeniveau, aan de voet van de Andes, staan de cabernet sauvignon stokken aangeplant in de Los Lingues wijngaard. Biodynamische wijn.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_680352_500.png,14%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '79 Kilocalorie (328 Kilojoule)', 'Suikers': '0.5 Gram', 'Vetten': '0 Gram', 'Zout': '0 Gram', 'Koolhydraten': '0.9 Gram', 'Eiwitten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram'}"
https://www.gall.nl/alasia-moscato-dasti-wit-75cl-111708.html,Alasia Moscato D'Asti,8.99,,,"Mousserende zoete Noord-Italiaanse wijn gemaakt van de muskaatdruif. Hij heeft een laag alcoholpercentage van slechts 5%. Je ruikt de geur van witte bloemen, tafeldruiven en peren.",Home > Wijn > Dessertwijn,4.7,53,https://static.gall.nl/images/IMG_2382783_500.png,5%,"Ingrediënten: Druiven, zuurteregelaars: bevat appelzuur en/of citroenzuur en/of wijnsteenzuur; conserveringsmiddel: sulfieten. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '80 Kilocalorie (338 Kilojoule)', 'Eiwitten': '0 Gram', 'Suikers': '12.5 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Koolhydraten': '12.9 Gram', 'Vetzuren, totaal verzadigd': '0 Gram'}"
https://www.gall.nl/penfolds-bin-28-rood-75cl-151815.html,Penfolds Bin 28,33.29,,,"In 1945 kocht het Australische Penfolds de Kalimna wijngaard in de Barossa Valley. Sinds 1959 maken ze van Shiraz druiven van Kalimna de Bin 28. Rijp, stevig en stoer.",Home > Wijn > Rode wijn > Stevige rode wijn,4.7,3,https://static.gall.nl/images/IMG_1680299_500.png,"14,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilojoule (0 Kilocalorie)', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Suikers': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '0 Gram'}"
https://www.gall.nl/quota-311-verdicchio-dei-castelli-di-jesi-wit-75cl-460362.html,Quota 311 Verdicchio dei Castelli di Jesi,7.29,,,"De naam Quota 311 is een verwijzing naar de hoogte van de wijngaard. Deze is namelijk gelegen op 311 meter boven zeeniveau. De wijn wordt gemaakt van de verdicchio druif afkomstig uit de DOC Verdicchio dei Castelli di Jesi, gelegen in de Marche. Deze wijn is fris en levendig met groene appel, citrus en amandel.",Home > Wijn > Witte wijn > Frisse witte wijn,3.0,1,https://static.gall.nl/images/IMG_2186676_500.png,"12,5%","Ingrediënten: Druiven, conserveringsmiddel: sulfieten; stabilisatoren: bevat arabische gom en/of carboxymethylcellulose. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '310 Kilocalorie (70 Kilojoule)', 'Vetten': '0 Gram', 'Koolhydraten': '0.2 Gram', 'Zout': '0 Gram', 'Eiwitten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '0.2 Gram'}"
https://www.gall.nl/ezimit-dry-muscat-temjanika--wit-75cl-463396.html,Ezimit Dry Muscat Temjanika ,8.99,,,"Een verrassende witte wijn uit Noord-Macedonië van de muskaatdruif; je ruikt bloesem, rozen en de smaak is fris en vriendelijk. Lekker als wijn bij een feestje, picknick of op het terras. Ook lekker bij salades en pittige gerechten.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,1,https://static.gall.nl/images/IMG_2277485_500.png,"12,5%",Ingrediënten: Druiven.,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '84.62 Kilocalorie (354 Kilojoule)', 'Suikers': '3.2 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Zout': '0 Gram', 'Koolhydraten': '3.2 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/raymond-reserve-selection-chardonnay-wit-75cl-116351.html,Raymond Reserve Selection Chardonnay,33.59,,,"Licht romige Californische chardonnay met witte bloesem, citroen en slechts een tikje vanille. Terroir-wijn waarbij je de bodemgesteldheid terugproeft in je glas.",Home > Wijn > Witte wijn,,,https://static.gall.nl/images/IMG_682291_500.png,"14,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Vetten': '0 Gram', 'Suikers': '0 Gram', 'Koolhydraten': '0 Gram', 'Eiwitten': '0 Gram', 'Zout': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram'}"
https://www.gall.nl/maison-ventenac-steph-rood-75cl-143073.html,Maison Ventenac Steph,9.19,,,"Vernoemd naar de oudste dochter van Alain Maurel, de wijnmaker en oprichter van het domein. Inmiddels staat Stéphanie samen met haar man Olivier aan het roer van dit wijnhuis. Gemaakt van 100% merlot.",Home > Wijn > Rode wijn > Stevige rode wijn,1.0,1,https://static.gall.nl/images/IMG_1294811_500.png,13%,Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Koolhydraten': '0 Gram', 'Vetten': '0 Gram', 'Eiwitten': '0 Gram', 'Suikers': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Zout': '0 Gram'}"
https://www.gall.nl/les-roches-de-yon-figeac-rood-75cl-455385.html,Les Roches de Yon Figeac,22.99,,,"Tweede wijn van Château Yon-Figeac, Grand Cru Classé uit Saint-Émilion. Ontdek rijpe pruimen, aardse tonen, specerijen en een fijne frisheid in deze wijn.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_2171109_500.png,14%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '81 Kilocalorie (340 Kilojoule)', 'Vetzuren, totaal verzadigd': '0 Gram', 'Eiwitten': '0 Gram', 'Vetten': '0 Gram', 'Koolhydraten': '1 Gram', 'Zout': '0 Gram', 'Suikers': '0.3 Gram'}"
https://www.gall.nl/quota-311-rosato-rose-75cl-460516.html,Quota 311 Rosato,7.99,,,"Deze rosé van 85% sangiovese en 15% montepulciano ruikt naar frisse kersen en ook wat aardbei. Ergens heeft hij ook iets kruidigs, beetje tijm. Dat komt waarschijnlijk door de montepulciano. Drink hem bij een zomerse salade met gegrilde kip, een eenvoudige pasta of een borrelplankje.",Home > Wijn > Rosé wijn,4.0,1,https://static.gall.nl/images/IMG_2251831_500.png,12%,"Ingrediënten: Druiven, conserveringsmiddel: sulfieten; stabilisatoren: bevat arabische gom en/of carboxymethylcellulose. Gebotteld onder beschermende atmosfeer.",Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '70 Kilocalorie (290 Kilojoule)', 'Vetten': '0 Gram', 'Suikers': '0.6 Gram', 'Koolhydraten': '0.6 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Zout': '0 Gram', 'Eiwitten': '0 Gram'}"
https://www.gall.nl/villebois-sancerre-les-griottes-wit-75cl-445282.html,Villebois Sancerre Les Griottes,34.79,,,"De naam Griottes is een verwijzing naar de kalksteenrijke kiezelbodem. Die geeft deze sauvignon blanc uit Sancerre zijn geconcentreerde karakter met een aanwezige mineraliteit en tonen van passievrucht, ananas en specerijen. Heerlijk bij sushi of gamba’s. Nu drinken of nog een aantal jaar wegleggen.",Home > Wijn > Witte wijn > Frisse witte wijn,,,https://static.gall.nl/images/IMG_1647583_500.png,13%,Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilojoule (0 Kilocalorie)', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Suikers': '0 Gram', 'Eiwitten': '0 Gram', 'Koolhydraten': '0 Gram'}"
https://www.gall.nl/raymond-reserve-selection-cabernet-sauvignon-rood-75cl-394130.html,Raymond Reserve Selection Cabernet Sauvignon,55.0,,,"Wijnbedrijf uit Californië in handen van Bourgognespecialist JC Boisset. In deze cabernet sauvignon uit Napa Valley ontdek je rijpe bramen en zwarte kersen met chocola, peper en andere specerijen.",Home > Wijn > Rode wijn > Soepele rode wijn,4.5,2,https://static.gall.nl/images/IMG_682299_500.png,"14,5%",Ingrediënten:,Sulfur Dioxide and Sulfits,75CL,True,"{'Energie': '0 Kilocalorie (0 Kilojoule)', 'Eiwitten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '0 Gram', 'Zout': '0 Gram', 'Vetten': '0 Gram', 'Suikers': '0 Gram'}"
